geo,string,lincs,disgenet,kg_version
9,7,4,20,1.0.25373
9,7,4,21,1.0.25374
9,7,4,22,1.0.25375
9,7,4,23,1.0.25376
9,7,4,24,1.0.25377
9,7,4,25,1.0.25378
9,7,4,26,1.0.25379
9,7,4,27,1.0.25380
9,7,5,1,1.0.25381
9,7,5,2,1.0.25382
9,7,5,3,1.0.25383
9,7,5,4,1.0.25384
9,7,5,5,1.0.25385
9,7,5,6,1.0.25386
9,7,5,7,1.0.25387
9,7,5,8,1.0.25388
9,7,5,9,1.0.25389
9,7,5,10,1.0.25390
9,7,5,11,1.0.25391
9,7,5,12,1.0.25392
9,7,5,13,1.0.25393
9,7,5,14,1.0.25394
9,7,5,15,1.0.25395
9,7,5,16,1.0.25396
9,7,5,17,1.0.25397
9,7,5,18,1.0.25398
9,7,5,19,1.0.25399
9,7,5,20,1.0.25400
9,7,5,21,1.0.25401
9,7,5,22,1.0.25402
9,7,5,23,1.0.25403
9,7,5,24,1.0.25404
9,7,5,25,1.0.25405
9,7,5,26,1.0.25406
9,7,5,27,1.0.25407
9,7,6,1,1.0.25408
9,7,6,2,1.0.25409
9,7,6,3,1.0.25410
9,7,6,4,1.0.25411
9,7,6,5,1.0.25412
9,7,6,6,1.0.25413
9,7,6,7,1.0.25414
9,7,6,8,1.0.25415
9,7,6,9,1.0.25416
9,7,6,10,1.0.25417
9,7,6,11,1.0.25418
9,7,6,12,1.0.25419
9,7,6,13,1.0.25420
9,7,6,14,1.0.25421
9,7,6,15,1.0.25422
9,7,6,16,1.0.25423
9,7,6,17,1.0.25424
9,7,6,18,1.0.25425
9,7,6,19,1.0.25426
9,7,6,20,1.0.25427
9,7,6,21,1.0.25428
9,7,6,22,1.0.25429
9,7,6,23,1.0.25430
9,7,6,24,1.0.25431
9,7,6,25,1.0.25432
9,7,6,26,1.0.25433
9,7,6,27,1.0.25434
9,7,7,1,1.0.25435
9,7,7,2,1.0.25436
9,7,7,3,1.0.25437
9,7,7,4,1.0.25438
9,7,7,5,1.0.25439
9,7,7,6,1.0.25440
9,7,7,7,1.0.25441
9,7,7,8,1.0.25442
9,7,7,9,1.0.25443
9,7,7,10,1.0.25444
9,7,7,11,1.0.25445
9,7,7,12,1.0.25446
9,7,7,13,1.0.25447
9,7,7,14,1.0.25448
9,7,7,15,1.0.25449
9,7,7,16,1.0.25450
9,7,7,17,1.0.25451
9,7,7,18,1.0.25452
9,7,7,19,1.0.25453
9,7,7,20,1.0.25454
9,7,7,21,1.0.25455
9,7,7,22,1.0.25456
9,7,7,23,1.0.25457
9,7,7,24,1.0.25458
9,7,7,25,1.0.25459
9,7,7,26,1.0.25460
9,7,7,27,1.0.25461
9,7,8,1,1.0.25462
9,7,8,2,1.0.25463
9,7,8,3,1.0.25464
9,7,8,4,1.0.25465
9,7,8,5,1.0.25466
9,7,8,6,1.0.25467
9,7,8,7,1.0.25468
9,7,8,8,1.0.25469
9,7,8,9,1.0.25470
9,7,8,10,1.0.25471
9,7,8,11,1.0.25472
9,7,8,12,1.0.25473
9,7,8,13,1.0.25474
9,7,8,14,1.0.25475
9,7,8,15,1.0.25476
9,7,8,16,1.0.25477
9,7,8,17,1.0.25478
9,7,8,18,1.0.25479
9,7,8,19,1.0.25480
9,7,8,20,1.0.25481
9,7,8,21,1.0.25482
9,7,8,22,1.0.25483
9,7,8,23,1.0.25484
9,7,8,24,1.0.25485
9,7,8,25,1.0.25486
9,7,8,26,1.0.25487
9,7,8,27,1.0.25488
9,7,9,1,1.0.25489
9,7,9,2,1.0.25490
9,7,9,3,1.0.25491
9,7,9,4,1.0.25492
9,7,9,5,1.0.25493
9,7,9,6,1.0.25494
9,7,9,7,1.0.25495
9,7,9,8,1.0.25496
9,7,9,9,1.0.25497
9,7,9,10,1.0.25498
9,7,9,11,1.0.25499
9,7,9,12,1.0.25500
9,7,9,13,1.0.25501
9,7,9,14,1.0.25502
9,7,9,15,1.0.25503
9,7,9,16,1.0.25504
9,7,9,17,1.0.25505
9,7,9,18,1.0.25506
9,7,9,19,1.0.25507
9,7,9,20,1.0.25508
9,7,9,21,1.0.25509
9,7,9,22,1.0.25510
9,7,9,23,1.0.25511
9,7,9,24,1.0.25512
9,7,9,25,1.0.25513
9,7,9,26,1.0.25514
9,7,9,27,1.0.25515
9,7,10,1,1.0.25516
9,7,10,2,1.0.25517
9,7,10,3,1.0.25518
9,7,10,4,1.0.25519
9,7,10,5,1.0.25520
9,7,10,6,1.0.25521
9,7,10,7,1.0.25522
9,7,10,8,1.0.25523
9,7,10,9,1.0.25524
9,7,10,10,1.0.25525
9,7,10,11,1.0.25526
9,7,10,12,1.0.25527
9,7,10,13,1.0.25528
9,7,10,14,1.0.25529
9,7,10,15,1.0.25530
9,7,10,16,1.0.25531
9,7,10,17,1.0.25532
9,7,10,18,1.0.25533
9,7,10,19,1.0.25534
9,7,10,20,1.0.25535
9,7,10,21,1.0.25536
9,7,10,22,1.0.25537
9,7,10,23,1.0.25538
9,7,10,24,1.0.25539
9,7,10,25,1.0.25540
9,7,10,26,1.0.25541
9,7,10,27,1.0.25542
9,7,11,1,1.0.25543
9,7,11,2,1.0.25544
9,7,11,3,1.0.25545
9,7,11,4,1.0.25546
9,7,11,5,1.0.25547
9,7,11,6,1.0.25548
9,7,11,7,1.0.25549
9,7,11,8,1.0.25550
9,7,11,9,1.0.25551
9,7,11,10,1.0.25552
9,7,11,11,1.0.25553
9,7,11,12,1.0.25554
9,7,11,13,1.0.25555
9,7,11,14,1.0.25556
9,7,11,15,1.0.25557
9,7,11,16,1.0.25558
9,7,11,17,1.0.25559
9,7,11,18,1.0.25560
9,7,11,19,1.0.25561
9,7,11,20,1.0.25562
9,7,11,21,1.0.25563
9,7,11,22,1.0.25564
9,7,11,23,1.0.25565
9,7,11,24,1.0.25566
9,7,11,25,1.0.25567
9,7,11,26,1.0.25568
9,7,11,27,1.0.25569
9,7,12,1,1.0.25570
9,7,12,2,1.0.25571
9,7,12,3,1.0.25572
9,7,12,4,1.0.25573
9,7,12,5,1.0.25574
9,7,12,6,1.0.25575
9,7,12,7,1.0.25576
9,7,12,8,1.0.25577
9,7,12,9,1.0.25578
9,7,12,10,1.0.25579
9,7,12,11,1.0.25580
9,7,12,12,1.0.25581
9,7,12,13,1.0.25582
9,7,12,14,1.0.25583
9,7,12,15,1.0.25584
9,7,12,16,1.0.25585
9,7,12,17,1.0.25586
9,7,12,18,1.0.25587
9,7,12,19,1.0.25588
9,7,12,20,1.0.25589
9,7,12,21,1.0.25590
9,7,12,22,1.0.25591
9,7,12,23,1.0.25592
9,7,12,24,1.0.25593
9,7,12,25,1.0.25594
9,7,12,26,1.0.25595
9,7,12,27,1.0.25596
9,8,1,1,1.0.25597
9,8,1,2,1.0.25598
9,8,1,3,1.0.25599
9,8,1,4,1.0.25600
9,8,1,5,1.0.25601
9,8,1,6,1.0.25602
9,8,1,7,1.0.25603
9,8,1,8,1.0.25604
9,8,1,9,1.0.25605
9,8,1,10,1.0.25606
9,8,1,11,1.0.25607
9,8,1,12,1.0.25608
9,8,1,13,1.0.25609
9,8,1,14,1.0.25610
9,8,1,15,1.0.25611
9,8,1,16,1.0.25612
9,8,1,17,1.0.25613
9,8,1,18,1.0.25614
9,8,1,19,1.0.25615
9,8,1,20,1.0.25616
9,8,1,21,1.0.25617
9,8,1,22,1.0.25618
9,8,1,23,1.0.25619
9,8,1,24,1.0.25620
9,8,1,25,1.0.25621
9,8,1,26,1.0.25622
9,8,1,27,1.0.25623
9,8,2,1,1.0.25624
9,8,2,2,1.0.25625
9,8,2,3,1.0.25626
9,8,2,4,1.0.25627
9,8,2,5,1.0.25628
9,8,2,6,1.0.25629
9,8,2,7,1.0.25630
9,8,2,8,1.0.25631
9,8,2,9,1.0.25632
9,8,2,10,1.0.25633
9,8,2,11,1.0.25634
9,8,2,12,1.0.25635
9,8,2,13,1.0.25636
9,8,2,14,1.0.25637
9,8,2,15,1.0.25638
9,8,2,16,1.0.25639
9,8,2,17,1.0.25640
9,8,2,18,1.0.25641
9,8,2,19,1.0.25642
9,8,2,20,1.0.25643
9,8,2,21,1.0.25644
9,8,2,22,1.0.25645
9,8,2,23,1.0.25646
9,8,2,24,1.0.25647
9,8,2,25,1.0.25648
9,8,2,26,1.0.25649
9,8,2,27,1.0.25650
9,8,3,1,1.0.25651
9,8,3,2,1.0.25652
9,8,3,3,1.0.25653
9,8,3,4,1.0.25654
9,8,3,5,1.0.25655
9,8,3,6,1.0.25656
9,8,3,7,1.0.25657
9,8,3,8,1.0.25658
9,8,3,9,1.0.25659
9,8,3,10,1.0.25660
9,8,3,11,1.0.25661
9,8,3,12,1.0.25662
9,8,3,13,1.0.25663
9,8,3,14,1.0.25664
9,8,3,15,1.0.25665
9,8,3,16,1.0.25666
9,8,3,17,1.0.25667
9,8,3,18,1.0.25668
9,8,3,19,1.0.25669
9,8,3,20,1.0.25670
9,8,3,21,1.0.25671
9,8,3,22,1.0.25672
9,8,3,23,1.0.25673
9,8,3,24,1.0.25674
9,8,3,25,1.0.25675
9,8,3,26,1.0.25676
9,8,3,27,1.0.25677
9,8,4,1,1.0.25678
9,8,4,2,1.0.25679
9,8,4,3,1.0.25680
9,8,4,4,1.0.25681
9,8,4,5,1.0.25682
9,8,4,6,1.0.25683
9,8,4,7,1.0.25684
9,8,4,8,1.0.25685
9,8,4,9,1.0.25686
9,8,4,10,1.0.25687
9,8,4,11,1.0.25688
9,8,4,12,1.0.25689
9,8,4,13,1.0.25690
9,8,4,14,1.0.25691
9,8,4,15,1.0.25692
9,8,4,16,1.0.25693
9,8,4,17,1.0.25694
9,8,4,18,1.0.25695
9,8,4,19,1.0.25696
9,8,4,20,1.0.25697
9,8,4,21,1.0.25698
9,8,4,22,1.0.25699
9,8,4,23,1.0.25700
9,8,4,24,1.0.25701
9,8,4,25,1.0.25702
9,8,4,26,1.0.25703
9,8,4,27,1.0.25704
9,8,5,1,1.0.25705
9,8,5,2,1.0.25706
9,8,5,3,1.0.25707
9,8,5,4,1.0.25708
9,8,5,5,1.0.25709
9,8,5,6,1.0.25710
9,8,5,7,1.0.25711
9,8,5,8,1.0.25712
9,8,5,9,1.0.25713
9,8,5,10,1.0.25714
9,8,5,11,1.0.25715
9,8,5,12,1.0.25716
9,8,5,13,1.0.25717
9,8,5,14,1.0.25718
9,8,5,15,1.0.25719
9,8,5,16,1.0.25720
9,8,5,17,1.0.25721
9,8,5,18,1.0.25722
9,8,5,19,1.0.25723
9,8,5,20,1.0.25724
9,8,5,21,1.0.25725
9,8,5,22,1.0.25726
9,8,5,23,1.0.25727
9,8,5,24,1.0.25728
9,8,5,25,1.0.25729
9,8,5,26,1.0.25730
9,8,5,27,1.0.25731
9,8,6,1,1.0.25732
9,8,6,2,1.0.25733
9,8,6,3,1.0.25734
9,8,6,4,1.0.25735
9,8,6,5,1.0.25736
9,8,6,6,1.0.25737
9,8,6,7,1.0.25738
9,8,6,8,1.0.25739
9,8,6,9,1.0.25740
9,8,6,10,1.0.25741
9,8,6,11,1.0.25742
9,8,6,12,1.0.25743
9,8,6,13,1.0.25744
9,8,6,14,1.0.25745
9,8,6,15,1.0.25746
9,8,6,16,1.0.25747
9,8,6,17,1.0.25748
9,8,6,18,1.0.25749
9,8,6,19,1.0.25750
9,8,6,20,1.0.25751
9,8,6,21,1.0.25752
9,8,6,22,1.0.25753
9,8,6,23,1.0.25754
9,8,6,24,1.0.25755
9,8,6,25,1.0.25756
9,8,6,26,1.0.25757
9,8,6,27,1.0.25758
9,8,7,1,1.0.25759
9,8,7,2,1.0.25760
9,8,7,3,1.0.25761
9,8,7,4,1.0.25762
9,8,7,5,1.0.25763
9,8,7,6,1.0.25764
9,8,7,7,1.0.25765
9,8,7,8,1.0.25766
9,8,7,9,1.0.25767
9,8,7,10,1.0.25768
9,8,7,11,1.0.25769
9,8,7,12,1.0.25770
9,8,7,13,1.0.25771
9,8,7,14,1.0.25772
9,8,7,15,1.0.25773
9,8,7,16,1.0.25774
9,8,7,17,1.0.25775
9,8,7,18,1.0.25776
9,8,7,19,1.0.25777
9,8,7,20,1.0.25778
9,8,7,21,1.0.25779
9,8,7,22,1.0.25780
9,8,7,23,1.0.25781
9,8,7,24,1.0.25782
9,8,7,25,1.0.25783
9,8,7,26,1.0.25784
9,8,7,27,1.0.25785
9,8,8,1,1.0.25786
9,8,8,2,1.0.25787
9,8,8,3,1.0.25788
9,8,8,4,1.0.25789
9,8,8,5,1.0.25790
9,8,8,6,1.0.25791
9,8,8,7,1.0.25792
9,8,8,8,1.0.25793
9,8,8,9,1.0.25794
9,8,8,10,1.0.25795
9,8,8,11,1.0.25796
9,8,8,12,1.0.25797
9,8,8,13,1.0.25798
9,8,8,14,1.0.25799
9,8,8,15,1.0.25800
9,8,8,16,1.0.25801
9,8,8,17,1.0.25802
9,8,8,18,1.0.25803
9,8,8,19,1.0.25804
9,8,8,20,1.0.25805
9,8,8,21,1.0.25806
9,8,8,22,1.0.25807
9,8,8,23,1.0.25808
9,8,8,24,1.0.25809
9,8,8,25,1.0.25810
9,8,8,26,1.0.25811
9,8,8,27,1.0.25812
9,8,9,1,1.0.25813
9,8,9,2,1.0.25814
9,8,9,3,1.0.25815
9,8,9,4,1.0.25816
9,8,9,5,1.0.25817
9,8,9,6,1.0.25818
9,8,9,7,1.0.25819
9,8,9,8,1.0.25820
9,8,9,9,1.0.25821
9,8,9,10,1.0.25822
9,8,9,11,1.0.25823
9,8,9,12,1.0.25824
9,8,9,13,1.0.25825
9,8,9,14,1.0.25826
9,8,9,15,1.0.25827
9,8,9,16,1.0.25828
9,8,9,17,1.0.25829
9,8,9,18,1.0.25830
9,8,9,19,1.0.25831
9,8,9,20,1.0.25832
9,8,9,21,1.0.25833
9,8,9,22,1.0.25834
9,8,9,23,1.0.25835
9,8,9,24,1.0.25836
9,8,9,25,1.0.25837
9,8,9,26,1.0.25838
9,8,9,27,1.0.25839
9,8,10,1,1.0.25840
9,8,10,2,1.0.25841
9,8,10,3,1.0.25842
9,8,10,4,1.0.25843
9,8,10,5,1.0.25844
9,8,10,6,1.0.25845
9,8,10,7,1.0.25846
9,8,10,8,1.0.25847
9,8,10,9,1.0.25848
9,8,10,10,1.0.25849
9,8,10,11,1.0.25850
9,8,10,12,1.0.25851
9,8,10,13,1.0.25852
9,8,10,14,1.0.25853
9,8,10,15,1.0.25854
9,8,10,16,1.0.25855
9,8,10,17,1.0.25856
9,8,10,18,1.0.25857
9,8,10,19,1.0.25858
9,8,10,20,1.0.25859
9,8,10,21,1.0.25860
9,8,10,22,1.0.25861
9,8,10,23,1.0.25862
9,8,10,24,1.0.25863
9,8,10,25,1.0.25864
9,8,10,26,1.0.25865
9,8,10,27,1.0.25866
9,8,11,1,1.0.25867
9,8,11,2,1.0.25868
9,8,11,3,1.0.25869
9,8,11,4,1.0.25870
9,8,11,5,1.0.25871
9,8,11,6,1.0.25872
9,8,11,7,1.0.25873
9,8,11,8,1.0.25874
9,8,11,9,1.0.25875
9,8,11,10,1.0.25876
9,8,11,11,1.0.25877
9,8,11,12,1.0.25878
9,8,11,13,1.0.25879
9,8,11,14,1.0.25880
9,8,11,15,1.0.25881
9,8,11,16,1.0.25882
9,8,11,17,1.0.25883
9,8,11,18,1.0.25884
9,8,11,19,1.0.25885
9,8,11,20,1.0.25886
9,8,11,21,1.0.25887
9,8,11,22,1.0.25888
9,8,11,23,1.0.25889
9,8,11,24,1.0.25890
9,8,11,25,1.0.25891
9,8,11,26,1.0.25892
9,8,11,27,1.0.25893
9,8,12,1,1.0.25894
9,8,12,2,1.0.25895
9,8,12,3,1.0.25896
9,8,12,4,1.0.25897
9,8,12,5,1.0.25898
9,8,12,6,1.0.25899
9,8,12,7,1.0.25900
9,8,12,8,1.0.25901
9,8,12,9,1.0.25902
9,8,12,10,1.0.25903
9,8,12,11,1.0.25904
9,8,12,12,1.0.25905
9,8,12,13,1.0.25906
9,8,12,14,1.0.25907
9,8,12,15,1.0.25908
9,8,12,16,1.0.25909
9,8,12,17,1.0.25910
9,8,12,18,1.0.25911
9,8,12,19,1.0.25912
9,8,12,20,1.0.25913
9,8,12,21,1.0.25914
9,8,12,22,1.0.25915
9,8,12,23,1.0.25916
9,8,12,24,1.0.25917
9,8,12,25,1.0.25918
9,8,12,26,1.0.25919
9,8,12,27,1.0.25920
9,9,1,1,1.0.25921
9,9,1,2,1.0.25922
9,9,1,3,1.0.25923
9,9,1,4,1.0.25924
9,9,1,5,1.0.25925
9,9,1,6,1.0.25926
9,9,1,7,1.0.25927
9,9,1,8,1.0.25928
9,9,1,9,1.0.25929
9,9,1,10,1.0.25930
9,9,1,11,1.0.25931
9,9,1,12,1.0.25932
9,9,1,13,1.0.25933
9,9,1,14,1.0.25934
9,9,1,15,1.0.25935
9,9,1,16,1.0.25936
9,9,1,17,1.0.25937
9,9,1,18,1.0.25938
9,9,1,19,1.0.25939
9,9,1,20,1.0.25940
9,9,1,21,1.0.25941
9,9,1,22,1.0.25942
9,9,1,23,1.0.25943
9,9,1,24,1.0.25944
9,9,1,25,1.0.25945
9,9,1,26,1.0.25946
9,9,1,27,1.0.25947
9,9,2,1,1.0.25948
9,9,2,2,1.0.25949
9,9,2,3,1.0.25950
9,9,2,4,1.0.25951
9,9,2,5,1.0.25952
9,9,2,6,1.0.25953
9,9,2,7,1.0.25954
9,9,2,8,1.0.25955
9,9,2,9,1.0.25956
9,9,2,10,1.0.25957
9,9,2,11,1.0.25958
9,9,2,12,1.0.25959
9,9,2,13,1.0.25960
9,9,2,14,1.0.25961
9,9,2,15,1.0.25962
9,9,2,16,1.0.25963
9,9,2,17,1.0.25964
9,9,2,18,1.0.25965
9,9,2,19,1.0.25966
9,9,2,20,1.0.25967
9,9,2,21,1.0.25968
9,9,2,22,1.0.25969
9,9,2,23,1.0.25970
9,9,2,24,1.0.25971
9,9,2,25,1.0.25972
9,9,2,26,1.0.25973
9,9,2,27,1.0.25974
9,9,3,1,1.0.25975
9,9,3,2,1.0.25976
9,9,3,3,1.0.25977
9,9,3,4,1.0.25978
9,9,3,5,1.0.25979
9,9,3,6,1.0.25980
9,9,3,7,1.0.25981
9,9,3,8,1.0.25982
9,9,3,9,1.0.25983
9,9,3,10,1.0.25984
9,9,3,11,1.0.25985
9,9,3,12,1.0.25986
9,9,3,13,1.0.25987
9,9,3,14,1.0.25988
9,9,3,15,1.0.25989
9,9,3,16,1.0.25990
9,9,3,17,1.0.25991
9,9,3,18,1.0.25992
9,9,3,19,1.0.25993
9,9,3,20,1.0.25994
9,9,3,21,1.0.25995
9,9,3,22,1.0.25996
9,9,3,23,1.0.25997
9,9,3,24,1.0.25998
9,9,3,25,1.0.25999
9,9,3,26,1.0.26000
9,9,3,27,1.0.26001
9,9,4,1,1.0.26002
9,9,4,2,1.0.26003
9,9,4,3,1.0.26004
9,9,4,4,1.0.26005
9,9,4,5,1.0.26006
9,9,4,6,1.0.26007
9,9,4,7,1.0.26008
9,9,4,8,1.0.26009
9,9,4,9,1.0.26010
9,9,4,10,1.0.26011
9,9,4,11,1.0.26012
9,9,4,12,1.0.26013
9,9,4,13,1.0.26014
9,9,4,14,1.0.26015
9,9,4,15,1.0.26016
9,9,4,16,1.0.26017
9,9,4,17,1.0.26018
9,9,4,18,1.0.26019
9,9,4,19,1.0.26020
9,9,4,20,1.0.26021
9,9,4,21,1.0.26022
9,9,4,22,1.0.26023
9,9,4,23,1.0.26024
9,9,4,24,1.0.26025
9,9,4,25,1.0.26026
9,9,4,26,1.0.26027
9,9,4,27,1.0.26028
9,9,5,1,1.0.26029
9,9,5,2,1.0.26030
9,9,5,3,1.0.26031
9,9,5,4,1.0.26032
9,9,5,5,1.0.26033
9,9,5,6,1.0.26034
9,9,5,7,1.0.26035
9,9,5,8,1.0.26036
9,9,5,9,1.0.26037
9,9,5,10,1.0.26038
9,9,5,11,1.0.26039
9,9,5,12,1.0.26040
9,9,5,13,1.0.26041
9,9,5,14,1.0.26042
9,9,5,15,1.0.26043
9,9,5,16,1.0.26044
9,9,5,17,1.0.26045
9,9,5,18,1.0.26046
9,9,5,19,1.0.26047
9,9,5,20,1.0.26048
9,9,5,21,1.0.26049
9,9,5,22,1.0.26050
9,9,5,23,1.0.26051
9,9,5,24,1.0.26052
9,9,5,25,1.0.26053
9,9,5,26,1.0.26054
9,9,5,27,1.0.26055
9,9,6,1,1.0.26056
9,9,6,2,1.0.26057
9,9,6,3,1.0.26058
9,9,6,4,1.0.26059
9,9,6,5,1.0.26060
9,9,6,6,1.0.26061
9,9,6,7,1.0.26062
9,9,6,8,1.0.26063
9,9,6,9,1.0.26064
9,9,6,10,1.0.26065
9,9,6,11,1.0.26066
9,9,6,12,1.0.26067
9,9,6,13,1.0.26068
9,9,6,14,1.0.26069
9,9,6,15,1.0.26070
9,9,6,16,1.0.26071
9,9,6,17,1.0.26072
9,9,6,18,1.0.26073
9,9,6,19,1.0.26074
9,9,6,20,1.0.26075
9,9,6,21,1.0.26076
9,9,6,22,1.0.26077
9,9,6,23,1.0.26078
9,9,6,24,1.0.26079
9,9,6,25,1.0.26080
9,9,6,26,1.0.26081
9,9,6,27,1.0.26082
9,9,7,1,1.0.26083
9,9,7,2,1.0.26084
9,9,7,3,1.0.26085
9,9,7,4,1.0.26086
9,9,7,5,1.0.26087
9,9,7,6,1.0.26088
9,9,7,7,1.0.26089
9,9,7,8,1.0.26090
9,9,7,9,1.0.26091
9,9,7,10,1.0.26092
9,9,7,11,1.0.26093
9,9,7,12,1.0.26094
9,9,7,13,1.0.26095
9,9,7,14,1.0.26096
9,9,7,15,1.0.26097
9,9,7,16,1.0.26098
9,9,7,17,1.0.26099
9,9,7,18,1.0.26100
9,9,7,19,1.0.26101
9,9,7,20,1.0.26102
9,9,7,21,1.0.26103
9,9,7,22,1.0.26104
9,9,7,23,1.0.26105
9,9,7,24,1.0.26106
9,9,7,25,1.0.26107
9,9,7,26,1.0.26108
9,9,7,27,1.0.26109
9,9,8,1,1.0.26110
9,9,8,2,1.0.26111
9,9,8,3,1.0.26112
9,9,8,4,1.0.26113
9,9,8,5,1.0.26114
9,9,8,6,1.0.26115
9,9,8,7,1.0.26116
9,9,8,8,1.0.26117
9,9,8,9,1.0.26118
9,9,8,10,1.0.26119
9,9,8,11,1.0.26120
9,9,8,12,1.0.26121
9,9,8,13,1.0.26122
9,9,8,14,1.0.26123
9,9,8,15,1.0.26124
9,9,8,16,1.0.26125
9,9,8,17,1.0.26126
9,9,8,18,1.0.26127
9,9,8,19,1.0.26128
9,9,8,20,1.0.26129
9,9,8,21,1.0.26130
9,9,8,22,1.0.26131
9,9,8,23,1.0.26132
9,9,8,24,1.0.26133
9,9,8,25,1.0.26134
9,9,8,26,1.0.26135
9,9,8,27,1.0.26136
9,9,9,1,1.0.26137
9,9,9,2,1.0.26138
9,9,9,3,1.0.26139
9,9,9,4,1.0.26140
9,9,9,5,1.0.26141
9,9,9,6,1.0.26142
9,9,9,7,1.0.26143
9,9,9,8,1.0.26144
9,9,9,9,1.0.26145
9,9,9,10,1.0.26146
9,9,9,11,1.0.26147
9,9,9,12,1.0.26148
9,9,9,13,1.0.26149
9,9,9,14,1.0.26150
9,9,9,15,1.0.26151
9,9,9,16,1.0.26152
9,9,9,17,1.0.26153
9,9,9,18,1.0.26154
9,9,9,19,1.0.26155
9,9,9,20,1.0.26156
9,9,9,21,1.0.26157
9,9,9,22,1.0.26158
9,9,9,23,1.0.26159
9,9,9,24,1.0.26160
9,9,9,25,1.0.26161
9,9,9,26,1.0.26162
9,9,9,27,1.0.26163
9,9,10,1,1.0.26164
9,9,10,2,1.0.26165
9,9,10,3,1.0.26166
9,9,10,4,1.0.26167
9,9,10,5,1.0.26168
9,9,10,6,1.0.26169
9,9,10,7,1.0.26170
9,9,10,8,1.0.26171
9,9,10,9,1.0.26172
9,9,10,10,1.0.26173
9,9,10,11,1.0.26174
9,9,10,12,1.0.26175
9,9,10,13,1.0.26176
9,9,10,14,1.0.26177
9,9,10,15,1.0.26178
9,9,10,16,1.0.26179
9,9,10,17,1.0.26180
9,9,10,18,1.0.26181
9,9,10,19,1.0.26182
9,9,10,20,1.0.26183
9,9,10,21,1.0.26184
9,9,10,22,1.0.26185
9,9,10,23,1.0.26186
9,9,10,24,1.0.26187
9,9,10,25,1.0.26188
9,9,10,26,1.0.26189
9,9,10,27,1.0.26190
9,9,11,1,1.0.26191
9,9,11,2,1.0.26192
9,9,11,3,1.0.26193
9,9,11,4,1.0.26194
9,9,11,5,1.0.26195
9,9,11,6,1.0.26196
9,9,11,7,1.0.26197
9,9,11,8,1.0.26198
9,9,11,9,1.0.26199
9,9,11,10,1.0.26200
9,9,11,11,1.0.26201
9,9,11,12,1.0.26202
9,9,11,13,1.0.26203
9,9,11,14,1.0.26204
9,9,11,15,1.0.26205
9,9,11,16,1.0.26206
9,9,11,17,1.0.26207
9,9,11,18,1.0.26208
9,9,11,19,1.0.26209
9,9,11,20,1.0.26210
9,9,11,21,1.0.26211
9,9,11,22,1.0.26212
9,9,11,23,1.0.26213
9,9,11,24,1.0.26214
9,9,11,25,1.0.26215
9,9,11,26,1.0.26216
9,9,11,27,1.0.26217
9,9,12,1,1.0.26218
9,9,12,2,1.0.26219
9,9,12,3,1.0.26220
9,9,12,4,1.0.26221
9,9,12,5,1.0.26222
9,9,12,6,1.0.26223
9,9,12,7,1.0.26224
9,9,12,8,1.0.26225
9,9,12,9,1.0.26226
9,9,12,10,1.0.26227
9,9,12,11,1.0.26228
9,9,12,12,1.0.26229
9,9,12,13,1.0.26230
9,9,12,14,1.0.26231
9,9,12,15,1.0.26232
9,9,12,16,1.0.26233
9,9,12,17,1.0.26234
9,9,12,18,1.0.26235
9,9,12,19,1.0.26236
9,9,12,20,1.0.26237
9,9,12,21,1.0.26238
9,9,12,22,1.0.26239
9,9,12,23,1.0.26240
9,9,12,24,1.0.26241
9,9,12,25,1.0.26242
9,9,12,26,1.0.26243
9,9,12,27,1.0.26244
10,1,1,1,1.0.26245
10,1,1,2,1.0.26246
10,1,1,3,1.0.26247
10,1,1,4,1.0.26248
10,1,1,5,1.0.26249
10,1,1,6,1.0.26250
10,1,1,7,1.0.26251
10,1,1,8,1.0.26252
10,1,1,9,1.0.26253
10,1,1,10,1.0.26254
10,1,1,11,1.0.26255
10,1,1,12,1.0.26256
10,1,1,13,1.0.26257
10,1,1,14,1.0.26258
10,1,1,15,1.0.26259
10,1,1,16,1.0.26260
10,1,1,17,1.0.26261
10,1,1,18,1.0.26262
10,1,1,19,1.0.26263
10,1,1,20,1.0.26264
10,1,1,21,1.0.26265
10,1,1,22,1.0.26266
10,1,1,23,1.0.26267
10,1,1,24,1.0.26268
10,1,1,25,1.0.26269
10,1,1,26,1.0.26270
10,1,1,27,1.0.26271
10,1,2,1,1.0.26272
10,1,2,2,1.0.26273
10,1,2,3,1.0.26274
10,1,2,4,1.0.26275
10,1,2,5,1.0.26276
10,1,2,6,1.0.26277
10,1,2,7,1.0.26278
10,1,2,8,1.0.26279
10,1,2,9,1.0.26280
10,1,2,10,1.0.26281
10,1,2,11,1.0.26282
10,1,2,12,1.0.26283
10,1,2,13,1.0.26284
10,1,2,14,1.0.26285
10,1,2,15,1.0.26286
10,1,2,16,1.0.26287
10,1,2,17,1.0.26288
10,1,2,18,1.0.26289
10,1,2,19,1.0.26290
10,1,2,20,1.0.26291
10,1,2,21,1.0.26292
10,1,2,22,1.0.26293
10,1,2,23,1.0.26294
10,1,2,24,1.0.26295
10,1,2,25,1.0.26296
10,1,2,26,1.0.26297
10,1,2,27,1.0.26298
10,1,3,1,1.0.26299
10,1,3,2,1.0.26300
10,1,3,3,1.0.26301
10,1,3,4,1.0.26302
10,1,3,5,1.0.26303
10,1,3,6,1.0.26304
